퍼블리싱,아티스트,Nation,Artist,Artist Native,음반,Album,규모,해외,트랙,음원,ver.,feat.,Track,Track Native,장르,속도,비트,전자,보컬,성별,행위,가사,종교,공간,시대,시간,스타일,명암,대중,음량,백엔드,빅데이터,행정,디자이너,,시간,청음,dB(R) 1.0,dB(R) 1.1,기획사,작곡,편곡,작사,실연,가사,음반 관리번호,음원 관리번호,비디오 관리번호,ISRC,UCI,바코드
2020-09-11,이선행,,Sunhang Lee,,살아계신 성령님,The Holy Spirit,정규,FALSE,6,내 구주 예수를 더욱 사랑,,,"More Love to Thee, O Christ",,종교,1.5,1.5,1,1,-,-,-,-,1,고서,1.5,일반,3,3,3.5,2,0,0,0,1,3:21,47.92,48,,엔하모닉뮤직,W. H. Doane,이선행,,이선행,,KEI-0007,KEI-0007-06,,KRMIM2023988,uci:i500-1000006705034.100052793326-1,
2020-09-11,이선행,,Sunhang Lee,,살아계신 성령님,The Holy Spirit,정규,FALSE,7,이 몸의 소망 무언가,,,My Hope is Built on Nothing Less,,종교,2,1.5,1,1,-,-,-,-,1,고서,1.5,일반,3,3,3.5,0,0,2,0,1,3:04,49.51,49.46,,엔하모닉뮤직,W. B. Bradbury,이선행,,이선행,,KEI-0007,KEI-0007-07,,KRMIM2023989,uci:i500-1000006705034.100052793327-1,
2020-09-11,이선행,,Sunhang Lee,,살아계신 성령님,The Holy Spirit,정규,FALSE,8,곤한 내 영혼 편히 쉴 곳과,,,I Have Found Sweet Rest,,종교,1.5,1,1,1,-,-,-,-,1,고서,1,일반,3,3,3.5,0,0,2,0,1,3:19,48.5,48.53,,엔하모닉뮤직,L. N. Morris,이선행,,이선행,,KEI-0007,KEI-0007-08,,KRMIM2023990,uci:i500-1000006705034.100052793328-1,
2020-09-11,이선행,,Sunhang Lee,,살아계신 성령님,The Holy Spirit,정규,FALSE,9,너 근심 걱정 말아라,,,Be not Dismayed Whate’er Betide,,종교,1.5,1,1,1,-,-,-,-,1,고서,1,일반,3,3,3.5,2,0,0,0,1,3:06,48.37,48.38,,엔하모닉뮤직,W. S. Martin,이선행,,이선행,,KEI-0007,KEI-0007-09,,KRMIM2023991,uci:i500-1000006705034.100052793329-1,
2020-09-11,이선행,,Sunhang Lee,,살아계신 성령님,The Holy Spirit,정규,FALSE,10,이 세상은 요란하나,,,"O Blessed Life, the Heart at Rest",,종교,2,1.5,1,1,-,-,-,-,1,고서,1.5,일반,3,3,3.5,1,0,0,0,1,3:09,48.31,48.2,,엔하모닉뮤직,J. E. Sweeter,이선행,,이선행,,KEI-0007,KEI-0007-10,,KRMIM2023992,uci:i500-1000006705034.100052793330-1,
2020-09-11,이선행,,Sunhang Lee,,살아계신 성령님,The Holy Spirit,정규,FALSE,11,주님의 시간에,,,In His Time,,종교,1,1,1,1,-,-,-,-,1,고서,1,일반,3,3,3,0,0,2,0,1,2:05,45.68,45.64,,엔하모닉뮤직,D. Ball,이선행,,이선행,,KEI-0007,KEI-0007-11,,KRMIM2023993,uci:i500-1000006705034.100052793331-1,
2020-09-11,이선행,,Sunhang Lee,,살아계신 성령님,The Holy Spirit,정규,FALSE,12,나의 갈 길 다 가도록,,,All the Way my Savior Leads Me,,종교,1.5,1.5,1,1,-,-,-,-,1,고서,1.5,일반,3,3,3.5,0,0,2,0,2,3:25,47.33,47.51,,엔하모닉뮤직,R. Lowry,이선행,,이선행,,KEI-0007,KEI-0007-12,,KRMIM2023994,uci:i500-1000006705034.100052793332-1,
2020-09-03,조이킴,,JOY KIM,,이별식당,Farewell Restaurant,정규,FALSE,1,나는 햄스터,,박우담,I’m a Hamster (feat. D1CE - Woodam Park,,영화,4,3.5,3,4,-,노래,일반,-,4,현대,3,일반,2,3.5,4.5,0,2,1,1,2,3:38,58.02,58,,워터투와인,조이킴,"조이킴, 강희우",조이킴,박우담,,KEI-0008,KEI-0008-01,,KRMIM2024553,uci:i500-1000006790268.100053201366-1,8809990091157
2020-09-03,조이킴,,JOY KIM,,이별식당,Farewell Restaurant,정규,FALSE,2,내 마음이 퐁당퐁당,,,Plop Plop My Heart,,영화,4,3.5,2.5,1,-,-,-,-,3,현대,3,일반,2.5,2.5,3.5,2,2,2,0,2,1:12,53.2,53.51,,워터투와인,"조이킴, ","조이킴, 강희우",조이킴,,,KEI-0008,KEI-0008-02,,KRMIM2024554,uci:i500-1000006790268.100053201368-1,8809990091157
2020-09-03,조이킴,,JOY KIM,,이별식당,Farewell Restaurant,정규,FALSE,3,스코펠로스 섬,,유현석,Skopelos Island (feat. Hyunseok Yoo),,영화,3.5,3.5,3,4,-,노래,일반,-,4,현대,3,일반,3,2.5,4.5,1,1,1,0,1,3:18,56.36,56.53,,워터투와인,조이킴,"조이킴, 강희우",조이킴,유현석,,KEI-0008,KEI-0008-03,,KRMIM2024555,uci:i500-1000006790268.100053201369-1,8809990091157
2020-09-03,조이킴,,JOY KIM,,이별식당,Farewell Restaurant,정규,FALSE,4,CigaCiga PaliPali,,,CigaCiga PaliPali {CigaCiga PaliPali},,영화,3.5,3.5,3,4,혼합,노래,일반,-,3.5,현대,3,일반,3,2,4,0,1,0,0,1,2:00,57.91,57.71,,워터투와인,조이킴,"조이킴, 강희우","조이킴, 에이프릴안",조이킴,,KEI-0008,KEI-0008-04,,KRMIM2024556,uci:i500-1000006790268.100053201370-1,8809990091157
2020-09-03,조이킴,,JOY KIM,,이별식당,Farewell Restaurant,정규,FALSE,5,아버지의 손,,,Father’s Hands (feat. Aprilann),,영화,3,3,1.5,4,여,노래,내향,-,3,현대,3,일반,3.5,3.5,4,0,2,0,0,1,1:50,56.46,56.32,,워터투와인,조이킴,"조이킴, 강희우","조이킴, 에이프릴안",,,KEI-0008,KEI-0008-05,,KRMIM2024557,uci:i500-1000006790268.100053201371-1,8809990091157
2020-09-03,조이킴,,JOY KIM,,이별식당,Farewell Restaurant,정규,FALSE,6,이별식당,,"홍이삭, 에이프릴안",Farewell Restaurant (feat. Isaac Hong & Aprilann),,영화,3.5,3.5,3,4,혼합,노래,일반,-,3,현대,4,일반,2.5,3.5,4.5,0,0,3,0,1,3:48,56.27,56.24,,워터투와인,조이킴,"곽윤찬, 조이킴, 강희우","조이킴, 에이프릴안",홍이삭,,KEI-0008,KEI-0008-06,,KRMIM2024558,uci:i500-1000006790268.100053201372-1,8809990091157
2020-09-03,조이킴,,JOY KIM,,이별식당,Farewell Restaurant,정규,FALSE,7,그는 누굴까,,,Who is This Man,,영화,2.5,2.5,3,1,-,-,-,-,3,현대,2.5,재즈,3,2.5,3.5,0,0,1,0,2,2:29,56.66,56.88,,워터투와인,조이킴,"조이킴, 강희우",조이킴,,,KEI-0008,KEI-0008-07,,KRMIM2024559,uci:i500-1000006790268.100053201373-1,8809990091157
2020-09-03,조이킴,,JOY KIM,,이별식당,Farewell Restaurant,정규,FALSE,8,사이프러스 나무,,케이트킴,Cypress Tree (feat. Kate Kim),,영화,3,3,1,4,여,노래,일반,-,3,현대,3,일반,3,3.5,4,3,0,0,0,2,3:32,57.19,57.22,,워터투와인,조이킴,"조이킴, 강희우",조이킴,케이트킴,,KEI-0008,KEI-0008-08,,KRMIM2024560,uci:i500-1000006790268.100053201374-1,8809990091157
2020-09-03,조이킴,,JOY KIM,,이별식당,Farewell Restaurant,정규,FALSE,9,내가 갈게,,,Run to You,,영화,2,2,2.5,1,-,-,-,-,2,현대,2,일반,3,3,3.5,2,0,0,0,2,3:45,55.24,55.21,,워터투와인,"조이킴, 강희우","조이킴, 강희우",조이킴,,,KEI-0008,KEI-0008-09,,KRMIM2024561,uci:i500-1000006790268.100053201376-1,8809990091157
2020-09-03,조이킴,,JOY KIM,,이별식당,Farewell Restaurant,정규,FALSE,10,영원도 충분치 않아,,"오성원, 에이프릴안",Not Enough Time (feat. Aprilann & Daniel Sungwon Oh),,영화,3,3,3,4,혼합,노래,내향,-,3.5,현대,3,일반,2.5,3,4.5,0,0,2,0,2,4:20,55.48,55.48,,워터투와인,조이킴,"조이킴, 강희우","조이킴, 에이프릴안",오성원,,KEI-0008,KEI-0008-10,,KRMIM2024562,uci:i500-1000006790268.100053201377-1,8809990091157
2020-12-02,조이킴,,JOY KIM,,MUSIC DRAMA,MUSIC DRAMA,EP,FALSE,1,Okinawa Tteokbokki,,,Okinawa Tteokbokki,,애니,3,2,1,1,,-,-,-,3,현대,2,일반,2,2,5,0,0,0,0,0,1:02,56.38,56.29,,워터투와인,조이킴,"조이킴, 희우",,,,KEI-0009,KEI-0009-01,,KRMIM2033475,uci:i500-1000007070445.100054530654-1,
2020-12-02,조이킴,,JOY KIM,,MUSIC DRAMA,MUSIC DRAMA,EP,FALSE,2,Clumsy Little Chef,,,Clumsy Little Chef,,애니,4,2,1,1,,-,-,-,3,현대,2,일반,2,2,5,0,0,0,0,0,0:53,55.96,56.11,,워터투와인,조이킴,"조이킴, 희우",,,,KEI-0009,KEI-0009-02,,KRMIM2033476,uci:i500-1000007070445.100054530655-1,
2020-12-02,조이킴,,JOY KIM,,MUSIC DRAMA,MUSIC DRAMA,EP,FALSE,3,Nostalgic Tastes,,,Nostalgic Tastes,,애니,2,2,1,1,,-,-,-,2,현대,1,일반,2,2,5,0,0,0,0,0,1:51,50.86,50.92,,워터투와인,조이킴,"조이킴, 희우",,,,KEI-0009,KEI-0009-03,,KRMIM2033477,uci:i500-1000007070445.100054530656-1,
2020-12-02,조이킴,,JOY KIM,,MUSIC DRAMA,MUSIC DRAMA,EP,FALSE,4,Hamster & Sea Turtle,,,Hamster & Sea Turtle,,애니,2,2,1,1,,-,-,-,2,현대,1,일반,4,2,5,0,0,0,0,0,1:31,51.71,51.47,,워터투와인,조이킴,"조이킴, 희우",,,,KEI-0009,KEI-0009-04,,KRMIM2033478,uci:i500-1000007070445.100054530657-1,
2020-12-02,조이킴,,JOY KIM,,MUSIC DRAMA,MUSIC DRAMA,EP,FALSE,5,Love has Gone,,,Love has Gone,,애니,2,2,1,1,,-,-,-,1,현대,1,일반,3,2,5,0,0,0,0,0,0:55,51.46,51.32,,워터투와인,조이킴,"조이킴, 희우",,,,KEI-0009,KEI-0009-05,,KRMIM2033479,uci:i500-1000007070445.100054530658-1,
2020-12-02,조이킴,,JOY KIM,,MUSIC DRAMA,MUSIC DRAMA,EP,FALSE,6,Cypress Tree,,,Cypress Tree (reprise),,애니,3,2,1,1,,-,-,-,2,현대,1,일반,4,2,5,0,0,0,0,0,1:07,51.43,51.5,,워터투와인,조이킴,"조이킴, 희우",,,,KEI-0009,KEI-0009-06,,KRMIM2033480,uci:i500-1000007070445.100054530659-1,
2020-12-02,조이킴,,JOY KIM,,MUSIC DRAMA,MUSIC DRAMA,EP,FALSE,7,Beyond of Okinawa,,,Beyond of Okinawa,,애니,2,2,1,1,,-,-,-,2,현대,1,일반,4,2,5,0,0,0,0,0,2:27,52.92,52.86,,워터투와인,조이킴,"조이킴, 희우",,,,KEI-0009,KEI-0009-07,,KRMIM2033481,uci:i500-1000007070445.100054530660-1,
2020-12-24,조항선,,Hang Sun Cho,,Greatest,Greatest,정규,FALSE,1,In the Sweet by and by,,,In the Sweet by and by,,종교,4,3,1,1,,-,-,-,2,현대,3,재즈,3,2,5,0,0,0,0,0,3:33,53.84,53.93,,케이저,J. P. Webster,조항선,,,,KEI-0010,KEI-0010-01,,KRMIM2034761,uci:i500-1000007103319.100054729041-1,8809990091171
2020-12-24,조항선,,Hang Sun Cho,,Greatest,Greatest,정규,FALSE,2,I Have Found a Friend in Jesus ,,,I Have Found a Friend in Jesus ,,종교,3,3,1,1,,-,-,-,2,현대,3,재즈,3,2,5,0,0,0,0,0,4:40,53.27,53.73,,케이저,W. S. Hays,조항선,,,,KEI-0010,KEI-0010-02,,KRMIM2034762,uci:i500-1000007103319.100054729042-1,8809990091171
2020-12-24,조항선,,Hang Sun Cho,,Greatest,Greatest,정규,FALSE,3,I Could not Do without Thee ,,,I Could not do without Thee ,,종교,2,2,1,1,,-,-,-,2,현대,2,재즈,5,2,5,0,0,0,0,0,5:45,51.78,51.81,,케이저,S. Ferreti,조항선,,,,KEI-0010,KEI-0010-03,,KRMIM2034763,uci:i500-1000007103319.100054729043-1,8809990091171
2020-12-24,조항선,,Hang Sun Cho,,Greatest,Greatest,정규,FALSE,4,Greatest,,,Greatest,,종교,3,2,1,1,,-,-,-,2,현대,3,재즈,3,2,5,0,0,0,0,0,5:39,52.64,53.04,,케이저,조항선,조항선,,,,KEI-0010,KEI-0010-04,,KRMIM2034764,uci:i500-1000007103319.100054729044-1,8809990091171
2020-12-24,조항선,,Hang Sun Cho,,Greatest,Greatest,정규,FALSE,5,I Have Found Sweet Rest ,,,I Have Found Sweet Rest ,,종교,3,3,1,1,,-,-,-,2,현대,4,재즈,3,2,5,0,0,0,0,0,5:12,53.1,53.32,,케이저,C. H. Morris,조항선,,,,KEI-0010,KEI-0010-05,,KRMIM2034765,uci:i500-1000007103319.100054729045-1,8809990091171
2020-12-24,조항선,,Hang Sun Cho,,Greatest,Greatest,정규,FALSE,6,"Father, I Stretch my Hands to Thee ",,,"Father, I Stretch my Hands to Thee ",,종교,2,2,1,1,,-,-,-,2,현대,2,재즈,4,2,5,0,0,0,0,0,3:50,51.97,52.31,,케이저,William Shield,조항선,,,,KEI-0010,KEI-0010-06,,KRMIM2034766,uci:i500-1000007103319.100054729046-1,8809990091171
2020-12-24,조항선,,Hang Sun Cho,,Greatest,Greatest,정규,FALSE,7,너를 만드신 주를 믿는가,,김동욱,"Do thou Believe in the Lord, Who Made thou (feat. Dongwook)",,종교,2,2,1,4,,노래,내향,크리,2,현대,2,재즈,4,2,5,0,0,0,0,0,5:05,53.06,53.6,,케이저,"조항선, 곽윤찬","조항선, 곽윤찬",곽윤찬,,,KEI-0010,KEI-0010-07,,KRMIM2034767,uci:i500-1000007103319.100054729047-1,8809990091171
2020-12-24,조항선,,Hang Sun Cho,,Greatest,Greatest,정규,FALSE,8,It Came upon the Midnight Clear,,,It Came upon the Midnight Clear,,종교,3,2,1,1,,-,-,-,2,현대,4,재즈,4,2,5,0,0,0,0,0,3:55,53.19,53.29,,케이저,R. S. Willis,조항선,,,,KEI-0010,KEI-0010-08,,KRMIM2034768,uci:i500-1000007103319.100054729048-1,8809990091171
2021-01-07,강혜인,,Hyein Kang,,a Love that Remain,a Love that Remain,정규,FALSE,1,Love is,,,Love is,,재즈,3,3,1,1,,-,-,-,2,현대,4,재즈,4,2,5,0,0,0,0,0,6:27,53.57,53.52,,케이저,강혜인,강혜인,,"강혜인, 임대섭, 최요셉",,KEI-0011,KEI-0011-01,,KRMIM2036207,uci:i500-1000007158633.100055055811-1,8809990091188
2021-01-07,강혜인,,Hyein Kang,,a Love that Remain,a Love that Remain,정규,FALSE,2,Any day now,,,Any day now,,재즈,4,3,1,1,,-,-,-,2,현대,3,재즈,3,2,5,0,0,0,0,0,4:17,53.51,53.82,,케이저,강혜인,강혜인,,"강혜인, 임대섭, 최요셉",,KEI-0011,KEI-0011-02,,KRMIM2036208,uci:i500-1000007158633.100055055812-1,8809990091188
2021-01-07,강혜인,,Hyein Kang,,a Love that Remain,a Love that Remain,정규,FALSE,3,Chopin: Waltz no. 10 in B minor,,,Chopin: Waltz no. 10 in B Minor,,재즈,3,2,1,1,,-,-,-,2,현대,3,재즈,5,2,5,0,0,0,0,0,4:15,54.01,54.26,,케이저,F. Chopin,강혜인,,"강혜인, 임대섭, 최요셉",,KEI-0011,KEI-0011-03,,KRMIM2036209,uci:i500-1000007158633.100055055813-1,8809990091188
2021-01-07,강혜인,,Hyein Kang,,a Love that Remain,a Love that Remain,정규,FALSE,4,No time to be sad,,,No time to be sad,,재즈,3,3,1,1,,-,-,-,2,현대,4,재즈,3,2,5,0,0,0,0,0,4:46,54.24,54.74,,케이저,강혜인,강혜인,,"강혜인, 임대섭, 최요셉",,KEI-0011,KEI-0011-04,,KRMIM2036210,uci:i500-1000007158633.100055055814-1,8809990091188
2021-01-07,강혜인,,Hyein Kang,,a Love that Remain,a Love that Remain,정규,FALSE,5,Estate,,,Estate,,재즈,3,3,1,1,,-,-,-,2,현대,3,재즈,3,2,5,0,0,0,0,0,5:53,51.32,51.42,,케이저,"Bruno Martino, Joel E. Siegel",강혜인,,"강혜인, 임대섭, 최요셉",,KEI-0011,KEI-0011-05,,KRMIM2036211,uci:i500-1000007158633.100055055815-1,8809990091188
2021-01-07,강혜인,,Hyein Kang,,a Love that Remain,a Love that Remain,정규,FALSE,6,Traumerei,,,Traumerei,,재즈,1,2,1,1,,-,-,-,2,현대,2,재즈,5,2,5,0,0,0,0,0,5:29,51.51,51.6,,케이저,R. Schumann,강혜인,,"강혜인, 임대섭, 최요셉",,KEI-0011,KEI-0011-06,,KRMIM2036212,uci:i500-1000007158633.100055055816-1,8809990091188
2021-01-07,강혜인,,Hyein Kang,,a Love that Remain,a Love that Remain,정규,FALSE,7,a Love that Remain,,,a Love that Remain,,재즈,2,3,1,1,,-,-,-,2,현대,4,재즈,3,2,5,0,0,0,0,0,5:12,53.94,54.75,,케이저,강혜인,강혜인,,"강혜인, 임대섭, 최요셉",,KEI-0011,KEI-0011-07,KEI-0011-07V,KRMIM2036213,uci:i500-1000007158633.100055055817-1,8809990091188
2021-01-07,강혜인,,Hyein Kang,,a Love that Remain,a Love that Remain,정규,FALSE,8,Winter Soft,,,Winter Soft,,재즈,2,2,1,1,,-,-,-,2,현대,4,재즈,4,2,5,0,0,0,0,0,6:30,51.84,52.5,,케이저,강혜인,강혜인,,"강혜인, 임대섭, 최요셉",,KEI-0011,KEI-0011-08,,KRMIM2036214,uci:i500-1000007158633.100055055818-1,8809990091188
2020-11-30,Straight Ahead,,Straight Ahead,,New Time,New Time,정규,FALSE,1,Computer Monitor,,,Computer Monitor,,재즈,4.5,4.5,1,1,-,-,-,-,3.5,현대,5,재즈,3,1.5,4.5,0,0,2,0,2,4:43,55.91,55.99,,케이저,김예중,Straight Ahead,,"필윤, 송우영, 김예중, 고호정, 임슬기",,KEI-0012,KEI-0012-01,,KRMIM2033483,uci:i500-1000007076033.100054559349-1,8809990091195
2020-11-30,Straight Ahead,,Straight Ahead,,New Time,New Time,정규,FALSE,2,For My Parents,,,For My Parents,,재즈,2,2.5,1,1,-,-,-,-,2.5,현대,2,재즈,4,2,4,2,3,0,0,1,5:40,54.4,54.38,,케이저,임슬기,Straight Ahead,,"필윤, 송우영, 김예중, 고호정, 임슬기",,KEI-0012,KEI-0012-02,,KRMIM2033484,uci:i500-1000007076033.100054559350-1,8809990091195
2020-11-30,Straight Ahead,,Straight Ahead,,New Time,New Time,정규,FALSE,3,Medan,,,Medan,,재즈,2,3,1,1,-,-,-,-,3,현대,3.5,재즈,3,2,4,2,3,0,0,2,4:53,54.25,54.3,,케이저,김예중,Straight Ahead,,"필윤, 송우영, 김예중, 고호정, 임슬기",,KEI-0012,KEI-0012-03,,KRMIM2033485,uci:i500-1000007076033.100054559351-1,8809990091195
2020-11-30,Straight Ahead,,Straight Ahead,,New Time,New Time,정규,FALSE,4,Kancamagus Highway,,,Kancamagus Highway,,재즈,5,5,1,1,,-,-,-,3,현대,5,재즈,3,2,5,0,0,0,0,0,5:33,55.19,55.17,,케이저,필윤,Straight Ahead,,"필윤, 송우영, 김예중, 고호정, 임슬기",,KEI-0012,KEI-0012-04,,KRMIM2033486,uci:i500-1000007076033.100054559352-1,8809990091195
2020-11-30,Straight Ahead,,Straight Ahead,,New Time,New Time,정규,FALSE,5,Desperate Hours,,,Desperate Hours,,재즈,2,2,1,1,,-,-,-,3,현대,3,재즈,5,2,5,0,0,0,0,0,5:51,53.47,53.27,,케이저,송우영,Straight Ahead,,"필윤, 송우영, 김예중, 고호정, 임슬기",,KEI-0012,KEI-0012-05,,KRMIM2033487,uci:i500-1000007076033.100054559353-1,8809990091195
2020-11-30,Straight Ahead,,Straight Ahead,,New Time,New Time,정규,FALSE,6,Floating on The River,,,Floating on The River,,재즈,3,3,1,1,,-,-,-,3,현대,4,재즈,5,1,5,0,0,0,0,0,5:14,54.43,54.51,,케이저,송우영,Straight Ahead,,"필윤, 송우영, 김예중, 고호정, 임슬기",,KEI-0012,KEI-0012-06,,KRMIM2033488,uci:i500-1000007076033.100054559354-1,8809990091195
2020-11-30,Straight Ahead,,Straight Ahead,,New Time,New Time,정규,FALSE,7,Moon and Sand,,,Moon and Sand,,재즈,2,2,1,1,,-,-,-,3,현대,4,재즈,4,2,5,0,0,0,0,0,6:56,53.97,54.04,,케이저,Alec Wilder,Straight Ahead,,"필윤, 송우영, 김예중, 고호정, 임슬기",,KEI-0012,KEI-0012-07,,KRMIM2033489,uci:i500-1000007076033.100054559355-1,8809990091195
2020-11-30,Straight Ahead,,Straight Ahead,,New Time,New Time,정규,FALSE,8,Look Inside,,,Look Inside,,재즈,4,4,1,2,,-,-,-,3,현대,5,재즈,3,2,5,0,0,0,0,0,5:53,54,53.92,,케이저,고호정,Straight Ahead,,"필윤, 송우영, 김예중, 고호정, 임슬기",,KEI-0012,KEI-0012-08,,KRMIM2033490,uci:i500-1000007076033.100054559356-1,8809990091195
2021-09-10,박혜나,,Hyena Park,,JAZZ DIVA,JAZZ DIVA,정규,TRUE,1,Somehow,,,Somehow,,재즈,3,3,1,4,,노래,내향,-,3,현대,2,재즈,3,2,5,0,0,0,0,0,4:11,56.34,56.19,,블루쉬림프,곽윤찬,곽윤찬,최지은,"(주)박혜나, 장희영, 곽윤찬, 최요셉, 최보미, 김성수, Alan Ferber, 오상호, Erik Jakabson, 조신희, 곽서원","Somehow, I’ve loved you for a long time
Perhaps It may be forever
And so, If our time stops! Don’t be so sad, just wait for me
I will fly to you, tonight
Someone, who has ever loved can know
Next step, it won’t need to be rushed
And so, If you don’t see me, Don’t be afraid, now
From now I’ll get you

Sounds from my world, Flight to your mind
Sweet dream that you wished, throughout the skies
Song from my heart, bright from the sun
Bounce down to the clouds, jump up so high

Somehow, I’ve loved you for a long time
Perhaps It may be forever
And so, If you don’t see me, Don’t be afraid, now
From now I’ll get you

Somehow, I’ve adored you for a while
But now, I’ll love you more than more
And so, If our time stops! Don’t be dismayed, now
From now I’ll get you

Sounds from my world, flight to your mind
Sweet dream that you wished, throughout the skies
Song from my heart, bright from the sun
Bounce down to the clouds, jump up so high

Somehow, I’ve loved you for a long time
And It may be forever
If you’re looking for me, Don’t be afraid, now
From now I’ll get, I’ll find and grab, I’ll catch and kiss you",KEI-0013,KEI-0013-01,,KRMIM2130988,uci:i500-1000007882808.100058962923-1,8809832570000
2021-09-10,박혜나,,Hyena Park,,JAZZ DIVA,JAZZ DIVA,정규,TRUE,2,Somehow,inst.,,Somehow (inst.),,재즈,3,3,1,1,,노래,내향,-,3,현대,2,재즈,3,2,5,0,0,0,0,0,4:11,55.22,55.28,,블루쉬림프,곽윤찬,곽윤찬,,"(주)곽윤찬, 최요셉, 최보미, 김성수, Alan Ferber, 오상호, Erik Jakabson, 조신희, 곽서원",,KEI-0013,KEI-0013-02,,KRMIM2130989,uci:i500-1000007882808.100058962924-1,8809832570000
2021-09-10,박혜나,,Hyena Park,,JAZZ DIVA,JAZZ DIVA,정규,TRUE,3,돌아갈 수 없는 그 날,,,The Day I Can't Go Back,,재즈,3,3,1,4,,노래,내향,-,3,현대,2,재즈,4,2,5,0,0,0,0,0,3:52,54.93,55.05,,블루쉬림프,곽윤찬,곽윤찬,박혜나,"(주)박혜나, 장희영, 곽윤찬, 최요셉, 최보미, 김성수, Alan Ferber, 오상호, Erik Jakabson, 조신희, 곽서원","잘 있었냐는 텅빈 말로 어색한 인살 건네며
아무렇지도 않은 듯이 네 얼굴을 바라본다.

기억나 우리의 시간들 넌 너무 아름다웠지
난 아직 그때가 너무 그리워
하고 싶은 말을 삼키며 그저 널 바라만 본다.

잘 지내라는 말을 하며 마지막 인살 건네고
아무 의미도 없단듯이 내 전화번홀 건넨다.

기억하겠지만 우리의 순간들 널 너무 사랑했었지
아직도 내 맘은 널 그리워해
하고 싶은 말을 삼키며 뒷모습만 바라본다.

달콤한 밤에 취한다.
돌아갈 수 없는 그날",KEI-0013,KEI-0013-03,,KRMIM2130990,uci:i500-1000007882808.100058962925-1,8809832570000
2021-09-10,박혜나,,Hyena Park,,JAZZ DIVA,JAZZ DIVA,정규,TRUE,4,You and Me,,,You and Me,,재즈,5,3,1,4,,노래,내향,-,3,현대,4,재즈,3,2,5,0,0,0,0,0,3:59,56.32,56.3,,블루쉬림프,곽윤찬,곽윤찬,"박혜나, 성예은","(주)박혜나, 장희영, 곽윤찬, 최요셉, 최보미, 김성수, Alan Ferber, 오상호, Erik Jakabson, 조신희, 곽서원","Come with me together along this starry night
Just hold my hands, walk with me along this dreamy night

Come to me tonight, stay with me
Feel this night baby, sway with me
Don't wanna miss it
Don't be a fool

Life is short you should know
Time is ticking tick tick tick tok
Even for this very moment you hesitate hu

Come with me together along this starry night
Just hold my hands, walk with me along this dreamy night

Don't stop baby Come to me honey
You and I tonight dancing in the sky
Don't worry baby Do whatever honey
Look in my eyes and follow me along

No one cares about you. Don't be afraid
They don't matter. Already know
Let me see your eyes in this moment

Kiss me baby tender and sweet
Tell me I want you I love you

Don't stop baby Come to me honey
You and I tonight dancing in the sky
Don't worry baby Do whatever honey
Look in my eyes and follow me along yeh

No one cares about you. Don't be afraid
Kiss me baby tender and sweet
Tell me I want you I love you

Don't stop baby Come to me honey
You and I tonight dancing in the sky
Don't worry baby Do whatever honey
Look in my eyes and follow me along

No one cares about you. Don't be afraid

Kiss me baby tender and sweet
Tell me I want you I love you.

Don't stop baby Come to me honey
You and I tonight dancing in the sky
Don't worry baby Do whatever honey
Look in my eyes and follow me
You and me",KEI-0013,KEI-0013-04,,KRMIM2130991,uci:i500-1000007882808.100058962926-1,8809832570000
2021-09-10,박혜나,,Hyena Park,,JAZZ DIVA,JAZZ DIVA,정규,TRUE,5,You and Me,kr,,You and Me (Korean),,재즈,5,3,1,4,,노래,내향,-,3,현대,4,재즈,3,2,5,0,0,0,0,0,3:59,56.28,56.3,,블루쉬림프,곽윤찬,곽윤찬,"박혜나, 최지은","(주)박혜나, 장희영, 곽윤찬, 최요셉, 최보미, 김성수, Alan Ferber, 오상호, Erik Jakabson, 조신희, 곽서원","이밤을 즐겨봐 별빛 쏟아진 이 길로
나와 함께 둘이서 가보자 모든건 잊고

지치게 하는 일들은 버려
힘들고 아픈 기억은 지워
오늘밤 너와 함께할거야

인생은 너무 짧고
시간은 늘 흘러가네
당신이 멈칫한 이 순간에

이밤을 즐겨봐 달빛 가득한 그 길로
너와 함께 둘이서 가볼래 설레는 이밤

반복된 스윙 리듬에 맞춰
신나게 나와 춤을 춰봐 예이
아무런 말도 필요치 않아
내 눈을 보며 너를 느껴봐

멈추지 말고 내게 다가와
부끄럼 벗고 가져봐 나를
이대로 우린 함께할꺼야

조심스럽게 키스해줘
내게 말해 사랑해

반복된 스윙 리듬에 맡겨
신나게 나와 춤을 춰봐 예이
아무런 말도 필요치 않아
내 눈을 보며 너를 느껴봐 예이

멈추지 말고 내게 다가와
조심스럽게 키스해줘
내게 말해 사랑해

반복된 스윙 리듬에 맞춰
신나게 나와 춤을 춰봐 예이
아무런 말도 필요치 않아
내 눈을 보며 너를 느껴봐
멈추지 말고 내게 다가와

조심스럽게 키스해줘
내게 말해 I love you

반복된 스윙 리듬에 맡겨
신나게 나와 춤을 춰봐 예이
아무런 말도 필요치 않아
내 눈을 보며 너를 느껴 You and Me",KEI-0013,KEI-0013-05,,KRMIM2130992,uci:i500-1000007882808.100058962927-1,8809832570000
